Custid,Year_Birth,Dependents,Income,Rcn,Frq,Mnt,Clothes,Kitchen,SmallAppliances,HouseKeeping,Toys,NetPurchase,CatPurchase,Recomendation,DepVar,Gender_M,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Together,Marital_Status_Widow
9493,1959,1,109565.4,12,34,1537.12,58,1,28,7,7,24,76,4,0,0,0,1,0,0,0,1,0,0
9494,1985,1,33124.35,46,9,24.96,75,3,20,1,1,60,40,5,0,0,0,1,0,0,0,1,0,0
9497,1940,0,129844.05,81,46,2383.68,51,4,39,4,2,13,87,4,0,0,0,1,0,0,0,1,0,0
9506,1993,0,31530.45,3,16,189.28,9,11,34,20,26,71,29,3,0,0,0,1,0,0,0,0,1,0
9509,1965,1,89377.05,64,25,806.0,82,2,13,2,1,47,53,3,0,0,0,1,0,0,0,1,0,0
9516,1948,0,90391.35,57,28,1184.56,41,12,39,3,6,17,83,5,0,0,0,1,0,0,0,0,0,1
9518,1945,0,106593.9,56,48,2441.92,73,1,21,3,2,14,86,5,1,0,0,0,1,0,1,0,0,0
9523,1996,0,29678.25,16,12,57.2,7,23,34,24,12,67,33,2,0,0,0,1,0,0,0,0,0,0
9524,1976,1,61225.5,33,17,265.2,89,1,9,1,0,48,52,3,0,1,0,1,0,0,0,1,0,0
9525,1951,1,102909.45,59,23,858.0,21,16,45,11,7,32,68,3,0,0,0,0,0,0,0,0,1,0
9530,1957,0,91921.2,42,20,679.12,50,1,29,10,10,43,57,2,0,0,1,0,0,0,0,1,0,0
9533,1950,0,91551.6,44,28,1257.36,37,1,36,21,5,11,89,5,0,0,0,0,0,0,0,1,0,0
9535,1973,1,70625.1,4,11,125.84,71,6,20,1,3,50,50,2,0,0,0,1,0,0,0,1,0,0
9536,1985,1,47397.0,40,10,59.28,36,7,47,5,5,62,38,2,0,1,0,0,0,0,0,1,0,0
9539,1988,1,53911.2,95,20,405.6,31,5,53,5,5,55,45,3,0,0,0,1,0,0,0,1,0,0
9542,1946,0,110841.15,84,24,1069.12,37,4,30,21,8,12,88,4,0,0,0,1,0,0,0,0,1,0
9547,1963,1,85514.1,1,38,1460.16,65,2,28,2,2,57,43,5,0,0,0,1,0,0,0,0,0,0
9548,1960,0,71416.8,86,13,194.48,55,5,34,1,5,54,46,4,0,0,0,0,1,0,0,0,0,0
9551,1956,1,92446.2,76,23,622.96,49,6,30,6,10,51,49,3,0,0,0,0,0,0,0,0,1,0
9552,1958,1,87268.65,87,19,685.36,37,20,33,10,1,17,83,2,0,0,0,0,0,0,0,1,0,0
9577,1955,0,96501.3,16,29,1191.84,59,3,32,5,0,29,71,5,1,1,0,0,0,1,0,0,1,0
9579,1953,1,118453.65,92,46,2255.76,45,4,31,10,10,26,74,5,0,1,0,1,0,0,0,0,0,0
9585,1961,1,62605.2,87,10,93.6,75,0,17,5,2,62,38,4,0,0,0,1,0,0,0,1,0,0
9587,1956,1,97160.7,41,23,922.48,45,30,18,5,1,20,80,3,0,0,1,0,0,0,0,1,0,0
9592,1947,0,102829.65,85,37,1800.24,66,3,24,4,4,20,80,4,1,1,0,1,0,0,0,1,0,0
9601,1970,1,71576.4,63,17,305.76,69,1,27,1,1,55,45,3,0,1,0,0,0,0,0,0,1,0
9607,1991,1,35378.7,45,11,43.68,26,3,44,17,10,66,34,3,0,0,0,1,0,0,0,1,0,0
9610,1969,1,69531.0,18,13,194.48,86,2,9,2,1,56,44,3,0,0,0,1,0,0,0,1,0,0
9620,1997,1,41328.0,21,15,228.8,12,7,34,32,15,46,54,4,0,0,1,0,0,0,0,0,0,0
9621,1966,1,84076.65,40,19,408.72,88,1,10,0,1,60,40,3,0,0,0,1,0,0,0,1,0,0
9630,1993,0,10500.0,91,13,48.88,5,17,57,4,17,66,34,3,0,1,0,1,0,0,0,0,1,0
9632,1957,0,79990.05,18,33,1326.0,21,11,47,20,1,26,74,4,0,0,0,0,0,0,0,0,0,1
9636,1982,1,48770.4,79,8,67.6,14,15,19,23,30,36,64,2,0,0,1,0,0,0,0,1,0,0
9638,1967,1,58970.1,67,17,313.04,86,1,12,0,1,58,42,3,0,0,0,1,0,0,0,1,0,0
9639,1969,1,68272.05,90,7,38.48,56,0,29,12,3,52,48,5,0,1,0,1,0,0,0,0,1,0
9649,1979,1,50107.05,94,10,35.36,80,1,17,1,2,65,35,3,0,1,0,1,0,0,0,1,0,0
9655,1944,0,111715.8,64,29,1326.0,66,3,27,2,2,20,80,5,0,0,0,1,0,0,0,1,0,0
9663,1960,1,90979.35,18,24,872.56,39,0,33,25,3,31,69,3,0,0,0,0,0,0,0,0,1,0
9664,1965,1,73341.45,65,23,622.96,27,3,21,19,30,51,49,4,0,0,0,1,0,0,0,0,1,0
9665,1959,0,110149.2,16,35,1603.68,47,0,23,15,15,30,70,5,0,0,0,1,0,0,1,0,0,0
9673,1940,0,110615.4,71,31,1468.48,22,13,41,14,10,15,85,5,0,1,0,0,0,0,0,0,1,0
9679,1962,1,97324.5,87,28,1000.48,86,0,13,1,0,60,40,5,0,0,0,0,0,1,0,0,1,0
9680,1949,0,94767.75,33,16,567.84,27,10,37,15,11,11,89,5,0,1,0,0,0,0,1,0,0,0
9682,1987,1,36079.05,96,8,19.76,77,0,20,2,0,60,40,3,0,1,0,0,0,1,0,1,0,0
9684,1957,1,100569.0,87,23,806.0,79,3,14,2,2,34,66,5,0,1,0,1,0,0,0,0,1,0
9686,1938,0,114584.4,5,28,1328.08,49,3,32,9,7,13,87,5,0,0,0,0,0,0,0,0,1,0
9691,1967,1,73135.65,89,8,66.56,70,4,20,3,3,52,48,3,0,0,0,1,0,0,0,1,0,0
9697,1971,1,51940.35,312,8,19.76,59,3,31,3,4,57,43,2,0,0,0,1,0,0,0,1,0,0
9704,1946,0,107944.2,35,33,1589.12,32,3,51,7,7,14,86,4,0,0,0,1,0,0,0,0,1,0
9706,1987,1,43974.0,21,10,52.0,13,15,44,17,11,62,38,3,0,0,1,0,0,0,0,0,0,0
9714,1962,1,90495.3,26,22,733.2,84,0,12,2,2,41,59,4,0,0,0,0,1,0,1,0,0,0
9716,1960,1,77231.7,72,15,407.68,23,38,21,8,10,35,65,5,0,1,0,0,0,0,0,0,1,0
9717,1943,1,93103.5,30,14,351.52,27,19,38,15,1,40,60,3,0,1,0,1,0,0,0,0,1,0
9719,1956,1,79680.3,71,18,502.32,48,8,19,15,10,40,60,3,0,0,1,0,0,0,0,1,0,0
9723,1978,1,50942.85,71,12,67.6,56,3,28,9,4,58,42,4,0,0,0,1,0,0,0,0,1,0
9730,1979,1,61946.85,80,14,158.08,58,6,26,7,2,66,34,5,0,0,0,0,0,0,0,1,0,0
9733,1966,1,48260.1,92,10,48.88,86,1,10,2,2,67,33,3,0,0,0,1,0,0,0,1,0,0
9738,1957,1,95448.15,2,19,678.08,70,2,21,5,2,25,75,4,0,1,0,0,1,0,0,0,0,0
9739,1961,1,101734.5,1,16,356.72,75,2,12,10,2,63,37,2,0,0,1,0,0,0,0,1,0,0
9744,1974,1,64176.0,33,7,74.88,52,1,40,2,5,38,62,4,0,1,0,1,0,0,1,0,0,0
9745,1990,1,37241.4,38,12,67.6,62,4,30,0,4,68,32,3,0,0,0,1,0,0,1,0,0,0
9746,1942,0,117261.9,37,39,2062.32,27,18,38,7,11,7,93,5,0,0,0,0,0,0,0,0,1,0
9747,1944,1,98659.05,9,21,559.52,74,3,16,7,0,50,50,5,0,0,0,0,1,0,0,1,0,0
9748,1967,1,78071.7,13,38,1536.08,66,0,30,3,1,47,53,4,0,0,0,0,0,0,0,0,0,0
9754,1939,0,108106.95,6,32,1465.36,18,19,44,12,6,21,79,5,0,0,0,1,0,0,0,1,0,0
9757,1973,1,63893.55,8,8,33.28,68,1,28,1,2,56,44,5,0,0,0,1,0,0,0,1,0,0
9760,1981,1,41167.35,73,7,8.32,17,4,28,32,19,64,36,3,0,1,1,0,0,0,0,1,0,0
9761,1950,0,98561.4,35,22,925.6,38,8,35,9,10,11,89,4,0,0,0,1,0,0,0,0,0,0
9764,1957,1,85619.1,45,22,688.48,35,28,13,11,13,41,59,5,0,0,0,0,0,0,0,1,0,0
9765,1983,1,68992.35,47,20,400.4,22,12,48,11,8,64,36,2,0,0,1,0,0,0,0,1,0,0
9771,1946,0,96808.95,55,32,1524.64,67,2,26,4,1,15,85,5,0,0,0,1,0,0,0,1,0,0
9774,1980,1,46785.9,76,11,74.88,79,1,18,1,1,55,45,4,0,1,0,0,1,0,0,0,0,0
9779,1984,1,51132.9,58,11,94.64,68,5,24,3,0,61,39,5,0,0,0,0,0,1,0,1,0,0
9785,1945,0,104766.9,99,25,1061.84,19,6,40,23,12,19,81,4,0,0,1,0,0,0,0,0,0,0
9792,1979,1,74062.83887289166,1,10,66.56,67,1,29,1,2,59,41,4,0,0,0,1,0,0,0,1,0,0
9797,1974,1,69640.2,359,5,11.44,69,0,16,3,12,60,40,3,0,0,0,0,0,0,0,0,1,0
9798,1964,1,73826.55,24,17,269.36,77,7,15,1,0,62,38,4,0,0,0,0,0,0,0,0,0,0
9804,1953,1,91491.75,43,16,399.36,74,1,22,1,2,35,65,5,0,1,0,0,1,0,1,0,0,0
9816,1950,0,116877.6,48,36,1801.28,61,1,33,3,2,13,87,5,1,0,0,0,0,1,0,0,1,0
9822,1965,1,76957.65,70,13,160.16,73,2,21,3,1,53,47,4,0,1,0,1,0,0,0,1,0,0
9824,1964,1,92874.6,78,21,562.64,85,0,14,0,0,54,46,2,0,0,0,1,0,0,0,0,0,0
9828,1960,1,77821.8,9,16,352.56,46,6,36,5,7,42,58,2,0,1,0,0,0,1,0,1,0,0
9829,1966,1,82822.95,52,25,729.04,61,3,32,1,3,53,47,3,0,0,0,0,0,1,0,0,0,0
9835,1960,1,85996.05,81,23,670.8,43,4,28,15,10,39,61,2,0,0,0,1,0,0,0,1,0,0
9850,1944,0,119022.75,90,35,1668.16,41,2,48,8,2,19,81,5,0,0,0,0,1,0,0,1,0,0
9852,1951,0,111975.15,30,24,986.96,65,3,22,5,5,23,77,4,0,0,0,0,1,0,0,0,1,0
9853,1974,0,64204.35,6,9,93.6,29,30,30,2,9,61,39,5,0,1,0,1,0,0,0,0,0,0
9854,1977,1,61092.15,37,14,188.24,35,6,46,3,11,53,47,3,0,0,0,0,0,0,0,0,0,0
9858,1944,0,120372.0,1,34,1666.08,58,4,32,4,1,17,83,5,0,0,0,0,1,0,0,0,0,0
9860,1993,1,32332.65,28,9,42.64,11,23,28,0,37,50,50,2,0,0,0,1,0,0,0,0,1,0
9862,1982,1,63793.8,45,6,32.24,57,10,15,10,8,45,55,2,0,0,0,1,0,0,0,1,0,0
9864,1992,1,28724.85,58,7,17.68,24,11,36,20,9,62,38,3,0,1,0,1,0,0,0,0,0,0
9866,1990,0,28592.55,70,10,53.04,21,14,31,29,5,49,51,4,0,0,0,1,0,0,0,1,0,0
9869,1941,1,118163.85,53,24,872.56,67,2,26,3,3,47,53,4,0,0,0,0,1,0,0,1,0,0
9870,1965,1,69178.2,88,14,270.4,79,3,16,1,1,39,61,5,0,0,0,1,0,0,0,0,0,0
9871,1981,1,74062.83887289166,83,18,356.72,60,11,18,7,4,68,32,2,0,0,0,1,0,0,0,1,0,0
9873,1948,0,126994.35,57,44,2316.08,26,2,43,15,15,15,85,5,1,0,0,1,0,0,0,0,1,0
9880,1976,1,64170.75,88,18,361.92,62,4,25,4,5,54,46,3,0,0,0,1,0,0,0,1,0,0
9881,1940,0,103496.4,73,28,1267.76,39,4,43,7,7,14,86,5,1,1,0,1,0,0,0,1,0,0
9887,1980,0,47594.4,46,7,68.64,62,4,24,10,0,37,63,4,0,0,0,0,1,0,0,0,1,0
9888,1951,1,87579.45,77,12,272.48,67,5,22,2,4,30,70,5,0,1,0,0,0,0,1,0,0,0
9889,1966,1,70957.95,57,11,122.72,82,1,13,4,1,60,40,2,0,0,0,1,0,0,1,0,0,0
9902,1938,0,115671.15,58,24,1060.8,20,33,20,13,15,10,90,2,0,0,0,1,0,0,0,0,0,0
9905,1983,1,26683.65,6,10,34.32,29,5,41,8,18,56,44,2,0,0,0,0,0,0,0,0,1,0
9906,1960,0,72606.45,96,19,567.84,72,7,17,2,2,33,67,3,1,1,0,1,0,0,0,0,0,1
9908,1969,1,79910.25,9,19,455.52,27,6,31,18,18,39,61,4,0,0,0,1,0,0,0,0,0,0
9913,1956,1,98338.8,90,16,398.32,73,5,17,1,4,45,55,5,0,0,0,1,0,0,0,0,1,0
9920,1943,0,112774.2,12,38,1858.48,31,15,24,16,14,14,86,4,0,0,0,0,0,0,0,0,1,0
9923,1984,1,41493.9,57,11,44.72,31,5,54,6,4,69,31,2,0,0,0,1,0,0,0,1,0,0
9927,1987,1,41005.65,430,8,14.56,20,8,65,4,3,59,41,2,0,0,0,1,0,0,1,0,0,0
9928,1988,1,28935.9,407,8,15.6,57,2,33,7,0,60,40,2,0,0,0,1,0,0,0,0,1,0
9929,1944,0,91095.9,82,33,1598.48,72,4,16,1,7,13,87,5,0,0,0,1,0,0,0,0,1,0
9935,1943,0,113644.65,62,33,1660.88,25,7,46,17,5,11,89,5,1,0,0,0,0,0,0,1,0,0
9942,1977,0,71747.55,9,16,350.48,62,4,25,8,1,40,60,3,0,0,0,0,1,0,0,1,0,0
9945,1977,1,47675.25,24,6,37.44,38,10,31,10,11,44,56,4,0,0,0,0,0,0,0,1,0,0
9952,1974,1,58729.65,67,14,190.32,57,5,36,1,1,52,48,2,0,1,1,0,0,0,0,1,0,0
9954,1991,1,48881.7,89,16,190.32,28,13,45,14,0,78,22,2,0,0,0,1,0,0,0,0,0,0
9961,1994,0,30391.2,64,21,452.4,8,5,31,25,30,51,49,3,0,0,0,0,0,0,0,0,1,0
9966,1945,0,111576.15,51,27,1186.64,18,10,63,5,4,18,82,5,0,1,0,1,0,0,0,1,0,0
9967,1976,1,65954.7,35,32,1067.04,58,7,15,9,11,57,43,5,0,0,0,0,1,0,0,0,0,0
9968,1986,1,47615.4,66,11,95.68,54,2,38,3,3,58,42,5,0,1,0,1,0,0,0,0,1,0
9976,1989,1,23703.75,124,9,11.44,42,7,33,6,11,68,32,4,0,0,0,0,1,0,0,0,1,0
9979,1993,0,19747.35,9,10,34.32,44,7,37,5,7,62,38,5,0,1,0,1,0,0,0,0,0,0
9988,1973,1,74062.83887289166,10,9,22.88,44,5,33,4,14,61,39,4,0,0,1,0,0,0,1,0,0,0
9989,1955,1,98124.6,10,17,452.4,83,2,12,2,1,42,58,4,0,1,0,1,0,0,1,0,0,0
9995,1965,1,79408.35,64,14,230.88,71,3,18,2,6,44,56,4,0,0,0,0,0,0,1,0,0,0
9996,1976,1,59644.2,39,8,20.8,57,4,30,4,4,60,40,3,0,0,0,0,1,0,0,0,1,0
10001,1983,1,64748.25,68,10,52.0,24,11,51,4,10,68,32,3,0,0,1,0,0,0,0,1,0,0
10003,1943,0,106948.8,82,31,1528.8,44,5,41,4,6,12,88,5,0,0,0,0,0,0,0,0,0,1
10004,1947,0,94645.95,84,25,1129.44,31,25,26,13,5,9,91,3,0,0,0,0,0,0,1,0,0,0
10011,1989,1,32475.45,378,8,10.4,27,1,48,5,19,69,31,5,0,0,0,1,0,0,0,1,0,0
10014,1953,1,104926.5,65,39,1670.24,58,6,28,5,3,36,64,5,0,0,0,1,0,0,1,0,0,0
10019,1967,1,65459.1,45,5,54.08,69,6,18,4,3,38,62,1,0,0,0,1,0,0,0,1,0,0
10021,1989,1,74062.83887289166,10,10,92.56,58,10,24,1,7,49,51,3,0,0,0,0,1,0,0,0,0,0
10024,1995,1,33585.3,89,10,29.12,5,10,28,29,28,66,34,4,0,1,1,0,0,0,0,0,0,0
10030,1974,0,46611.6,111,5,15.6,28,11,34,4,23,35,65,3,0,0,0,0,0,0,0,1,0,0
10031,1957,1,98367.15,67,13,361.92,31,22,37,1,10,26,74,5,0,1,0,0,0,0,0,1,0,0
10032,1951,1,99557.85,95,24,858.0,60,4,31,1,4,30,70,4,0,0,0,1,0,0,0,1,0,0
10033,1993,1,43149.75,92,9,41.6,8,24,33,4,31,56,44,2,0,1,0,1,0,0,0,1,0,0
10036,1947,0,111923.7,19,32,1470.56,28,13,40,9,10,18,82,5,0,0,0,0,0,0,0,0,0,1
10037,1944,0,99468.6,97,33,1464.32,21,17,43,3,16,27,73,5,0,0,0,0,0,0,0,1,0,0
10050,1986,1,41815.2,52,11,38.48,56,3,34,6,1,67,33,3,0,0,0,0,1,0,0,0,1,0
10052,1964,1,76381.2,71,22,555.36,74,6,10,7,3,53,47,3,0,1,1,0,0,0,0,0,0,0
10055,1958,1,87118.5,64,20,679.12,60,6,20,13,1,31,69,4,0,0,1,0,0,0,0,1,0,0
10056,1996,0,15898.05,6,11,30.16,9,12,11,38,30,67,33,3,0,0,1,0,0,0,0,0,0,0
10059,1965,1,75156.9,55,12,156.0,79,1,19,0,1,57,43,2,0,0,0,0,1,0,0,0,1,0
10063,1965,1,80203.2,27,21,570.96,96,0,4,0,0,51,49,3,0,0,0,1,0,0,0,0,1,0
10066,1993,0,31155.6,13,9,26.0,23,13,21,35,8,60,40,5,0,0,0,0,0,0,0,0,0,0
10067,1969,1,74094.3,10,28,853.84,74,1,21,1,3,57,43,5,0,1,0,1,0,0,0,1,0,0
10070,1958,1,78440.25,24,9,153.92,35,16,26,3,20,40,60,4,0,0,0,1,0,0,0,0,1,0
10080,1960,1,93728.25,8,26,989.04,56,9,24,4,7,31,69,4,0,0,0,1,0,0,0,1,0,0
10085,1938,0,74062.83887289166,85,31,1530.88,21,1,50,15,14,11,89,4,0,0,0,0,0,0,0,0,1,0
10088,1971,1,75700.8,60,22,507.52,38,4,48,4,6,57,43,3,0,0,0,1,0,0,0,0,0,0
10092,1953,1,87658.2,33,19,514.8,56,7,30,7,1,40,60,4,0,0,0,1,0,0,0,0,0,0
10093,1967,1,63301.35,14,14,229.84,84,2,9,2,3,46,54,4,0,0,0,1,0,0,0,1,0,0
10097,1942,0,143023.65,54,58,3055.52,26,1,64,2,6,13,87,4,1,0,0,0,1,0,0,1,0,0
10099,1943,0,97612.2,53,25,1116.96,26,14,44,1,15,13,87,4,0,0,0,1,0,0,0,0,1,0
10110,1976,1,53473.35,20,9,44.72,71,2,26,1,0,59,41,4,0,0,0,1,0,0,0,1,0,0
10112,1980,0,59188.5,94,20,456.56,56,10,16,5,13,57,43,4,0,1,1,0,0,0,0,1,0,0
10114,1986,1,48473.25,21,8,56.16,28,18,25,13,17,42,58,3,0,0,0,0,0,0,0,0,0,0
10118,1941,0,110901.0,91,30,1393.6,28,14,34,12,12,17,83,5,0,0,0,0,0,0,0,0,0,1
10122,1975,1,48072.15,64,9,40.56,64,1,32,1,2,58,42,4,0,0,0,1,0,0,1,0,0,0
10126,1937,1,121185.75,53,36,1734.72,45,16,22,4,13,26,74,5,0,1,1,0,0,0,0,0,0,0
10128,1976,1,54819.45,198,10,20.8,65,1,30,2,2,69,31,3,0,0,0,1,0,0,0,0,1,0
10130,1952,0,109666.2,59,34,1529.84,61,5,23,4,7,30,70,5,0,0,0,1,0,0,0,0,1,0
10132,1970,1,57578.85,54,16,234.0,84,0,11,2,3,59,41,2,0,0,0,0,1,0,0,0,1,0
10136,1977,1,56518.35,15,8,35.36,72,0,22,2,3,57,43,4,0,0,0,1,0,0,0,0,1,0
10139,1967,1,67964.4,88,17,306.8,86,2,10,1,1,58,42,4,0,0,0,0,1,0,1,0,0,0
10143,1965,0,69240.15,30,11,123.76,88,0,10,1,0,63,37,5,0,0,0,1,0,0,0,0,0,0
10144,1986,1,31596.6,273,9,17.68,75,1,21,1,1,57,43,4,0,0,0,0,1,0,0,1,0,0
10166,1984,1,50623.65,29,19,351.52,48,2,46,3,1,54,46,2,0,1,0,1,0,0,0,1,0,0
10172,1945,0,113596.35,64,29,1335.36,40,10,21,17,13,26,74,5,0,0,0,1,0,0,0,0,0,1
10176,1978,1,59158.05,46,15,229.84,61,3,27,5,5,41,59,5,0,1,0,1,0,0,1,0,0,0
10177,1949,0,122988.6,8,44,2320.24,74,3,22,0,1,14,86,5,1,0,0,1,0,0,0,0,1,0
10186,1946,0,107541.0,6,48,2382.64,65,0,31,0,4,16,84,5,1,0,0,0,1,0,0,1,0,0
10196,1962,1,77748.3,7,15,230.88,90,1,9,0,0,60,40,3,0,1,0,1,0,0,0,0,1,0
10200,1941,1,132284.25,80,53,2568.8,65,4,26,2,2,40,60,5,1,0,0,1,0,0,0,1,0,0
10202,1967,1,94066.35,31,25,936.0,80,3,12,4,1,38,62,4,0,0,0,0,0,0,0,1,0,0
10204,1994,1,35439.6,20,7,26.0,6,11,50,15,17,45,55,3,0,0,0,0,0,0,0,0,0,0
10209,1995,1,17678.85,48,13,52.0,14,14,32,24,16,73,27,4,0,0,1,0,0,0,0,0,0,0
10210,1979,1,62843.55,39,25,669.76,54,6,32,4,3,53,47,2,0,0,0,1,0,0,0,1,0,0
10211,1972,1,69183.45,181,5,19.76,53,3,39,1,4,45,55,3,0,0,0,1,0,0,0,1,0,0
10212,1939,0,127517.25,59,40,2058.16,60,2,32,3,3,17,83,5,1,0,0,1,0,0,0,0,1,0
10217,1943,0,109830.0,51,23,992.16,66,3,21,0,9,11,89,3,0,0,0,1,0,0,0,1,0,0
10225,1981,1,53768.4,27,9,54.08,32,8,48,3,9,54,46,4,0,1,0,0,0,1,0,0,1,0
10229,1941,0,114262.05,25,29,1395.68,49,6,37,6,2,13,87,4,0,0,0,1,0,0,0,0,1,0
10238,1942,1,105414.75,94,25,865.28,68,2,17,8,5,51,49,4,0,0,0,1,0,0,0,1,0,0
10240,1952,0,87652.95,64,34,1535.04,38,10,28,11,13,21,79,5,0,1,0,0,0,0,0,1,0,0
10241,1940,0,94127.25,65,20,743.6,33,5,47,1,14,18,82,5,0,0,0,0,0,0,1,0,0,0
10244,1948,0,101909.85,71,32,1460.16,35,5,41,5,14,22,78,5,0,0,0,0,0,0,1,0,0,0
10246,1980,0,53100.6,49,16,266.24,79,1,18,1,1,44,56,2,1,0,0,0,0,1,0,1,0,0
10247,1967,1,73082.1,32,14,267.28,84,2,13,1,0,42,58,2,0,0,0,0,0,0,0,1,0,0
10249,1941,1,116581.5,98,34,1327.04,34,7,51,1,8,51,49,5,0,0,0,1,0,0,0,1,0,0
10250,1950,0,104919.15,9,34,1600.56,50,2,42,5,1,18,82,4,1,0,0,0,1,0,0,1,0,0
10252,1939,0,115825.5,28,31,1323.92,56,4,33,4,3,30,70,5,0,0,0,0,0,1,0,0,1,0
10261,1959,1,93579.15,0,28,1064.96,58,4,29,5,4,35,65,5,0,0,0,0,0,0,1,0,0,0
10262,1987,1,64587.6,61,19,359.84,67,3,27,2,1,53,47,4,0,0,0,0,0,0,0,0,0,0
10267,1953,1,91922.25,7,13,270.4,69,7,15,2,7,39,61,3,0,1,0,1,0,0,0,0,1,0
10268,1950,0,90104.7,89,33,1397.76,52,5,37,4,2,41,59,5,0,0,0,1,0,0,0,0,1,0
10271,1977,1,38022.6,33,8,22.88,80,2,17,0,1,57,43,4,0,1,0,1,0,0,0,0,0,1
10277,1980,1,53137.35,86,8,46.8,43,10,14,17,16,42,58,4,0,0,0,1,0,0,1,0,0,0
10278,1976,1,47021.1,89,11,44.72,24,7,53,9,6,69,31,3,0,1,0,1,0,0,0,1,0,0
10287,1978,1,69201.3,40,8,67.6,55,3,40,1,0,44,56,5,0,0,0,1,0,0,0,1,0,0
10289,1947,0,99741.6,53,16,565.76,33,18,39,3,7,23,77,5,0,0,0,0,0,0,0,1,0,0
10290,1977,1,34639.5,42,10,42.64,73,0,20,3,3,55,45,4,0,0,0,0,0,1,1,0,0,0
10293,1981,1,49603.05,26,5,18.72,23,30,18,5,24,42,58,3,0,0,0,0,0,0,0,0,1,0
10294,1968,0,67669.35,33,12,191.36,44,15,19,9,13,38,62,2,0,0,0,1,0,0,0,0,1,0
10296,1964,1,74062.83887289166,73,6,50.96,62,5,17,8,8,39,61,5,0,0,0,1,0,0,0,1,0,0
10298,1975,1,50028.3,10,9,32.24,43,2,52,2,2,56,44,2,0,0,0,1,0,0,0,1,0,0
10301,1967,1,86221.8,29,30,985.92,67,8,24,0,1,61,39,4,0,0,1,0,0,0,0,0,1,0
10302,1965,1,86320.5,67,14,312.0,72,3,20,3,2,50,50,5,0,0,0,0,0,0,1,0,0,0
10309,1985,1,50490.3,54,12,73.84,26,10,49,11,4,69,31,4,0,1,0,0,0,0,0,0,1,0
10310,1979,1,47070.45,22,11,73.84,55,2,32,4,7,57,43,4,0,0,0,1,0,0,0,0,1,0
10311,1973,1,61432.35,92,16,355.68,81,0,18,0,1,32,68,4,0,0,0,0,0,1,0,1,0,0
10317,1995,1,24165.75,542,10,16.64,18,3,18,28,33,72,28,4,0,0,1,0,0,0,0,0,0,0
10319,1975,1,60409.65,30,11,122.72,58,11,21,4,6,47,53,4,0,0,1,0,0,0,0,0,1,0
10327,1956,1,72167.55,91,17,318.24,28,3,37,29,4,47,53,3,0,0,0,1,0,0,1,0,0,0
10332,1971,1,57651.3,26,11,57.2,33,11,31,15,10,60,40,4,0,0,0,1,0,0,0,0,0,0
10338,1971,1,82586.7,18,19,406.64,83,1,12,2,2,56,44,3,0,0,0,1,0,0,0,1,0,0
10339,1939,0,114969.75,89,34,1735.76,44,13,21,7,15,10,90,5,0,1,1,0,0,0,0,1,0,0
10348,1968,1,80029.95,22,20,510.64,83,2,12,3,1,43,57,5,0,0,0,0,0,0,0,1,0,0
10355,1984,1,41065.5,13,5,18.72,35,13,27,12,13,39,61,4,0,0,0,0,0,0,1,0,0,0
10357,1980,0,55112.4,22,26,742.56,62,9,20,6,2,55,45,4,0,0,0,1,0,0,0,0,1,0
10360,1979,1,49900.2,144,9,17.68,73,0,25,0,2,68,32,3,0,1,0,0,1,0,0,0,0,0
10367,1971,1,66247.65,45,14,231.92,42,8,26,12,12,49,51,3,0,1,0,1,0,0,0,1,0,0
10369,1982,1,48088.95,88,12,123.76,41,3,51,0,4,57,43,5,0,0,0,0,0,1,0,1,0,0
10372,1949,0,110997.6,71,27,1196.0,11,16,39,12,22,19,81,5,0,1,1,0,0,0,0,1,0,0
10374,1947,0,104424.6,54,29,1268.8,39,9,29,13,10,18,82,5,0,1,0,1,0,0,0,1,0,0
10376,1949,0,87595.2,7,22,864.24,58,1,26,6,8,13,87,4,0,0,0,1,0,0,0,0,0,0
10377,1994,1,40849.2,100,16,234.0,23,26,41,9,1,57,43,3,0,1,0,0,0,0,0,0,0,0
10379,1953,1,112213.5,98,39,1801.28,51,4,30,1,14,36,64,4,1,1,0,0,0,0,0,1,0,0
10395,1942,0,126050.4,1,42,2190.24,45,5,39,7,4,14,86,5,1,0,0,0,1,0,0,0,0,0
10398,1958,1,75404.7,84,20,558.48,54,6,26,10,4,45,55,4,0,0,0,1,0,0,0,1,0,0
10399,1997,1,22405.95,69,11,55.12,3,6,5,29,58,57,43,3,0,1,1,0,0,0,0,0,0,0
10402,1951,0,118543.95,56,38,1670.24,53,1,30,7,9,40,60,4,0,0,0,1,0,0,1,0,0,0
10403,1997,1,32940.6,67,8,36.4,26,21,38,8,7,44,56,3,0,1,1,0,0,0,0,0,0,0
10407,1944,1,123504.15,22,42,1931.28,74,1,22,2,1,35,65,4,0,0,0,0,1,0,0,0,1,0
10409,1941,1,109545.45,64,26,990.08,81,2,15,1,1,32,68,5,0,0,0,1,0,0,0,0,0,0
10410,1951,1,99796.2,24,23,918.32,51,2,34,6,7,24,76,3,0,0,0,1,0,0,0,1,0,0
10412,1982,1,50912.4,35,11,68.64,51,3,34,7,5,69,31,4,0,0,0,0,1,0,0,0,0,0
10414,1966,1,74419.8,73,24,669.76,85,2,10,3,0,48,52,5,0,1,0,0,1,0,0,0,1,0
